godzina	station_id	avg_dostepne_rowery	avg_dostepne_doki	avg_popularnosc_stacji	rk
10	72	9.0219178082191781	13.9027397260273973	0.6065	11
10	84	6.0059055118110236	8.9803149606299213	0.5992	12
10	67	10.9219178082191781	15.9808219178082192	0.594	13
10	66	7.8808219178082192	11.0356164383561644	0.5834	14
10	34	9.5753424657534247	13.3410958904109589	0.5822	15
10	83	6.3333333333333333	8.6648648648648649	0.5777	16
10	33	6.3712328767123288	8.6164383561643836	0.5749	17
10	28	9.8	13.1767123287671233	0.5735	18
10	22	11.5315068493150685	15.3643835616438356	0.5713	19
10	2	11.5931506849315068	15.3424657534246575	0.5696	20
10	73	6.4614325068870523	8.5303030303030303	0.569	21
10	49	8.2506849315068493	10.7136986301369863	0.5649	22
10	21	6.6506849315068493	8.3671232876712329	0.5571	23
10	29	10.4315068493150685	12.5506849315068493	0.5461	24
10	10	6.8452054794520548	8.1698630136986301	0.5441	25
10	5	8.6602739726027397	10.3246575342465753	0.5438	26
10	46	6.9123287671232877	8.0657534246575342	0.5385	27
10	14	8.7821917808219178	10.2136986301369863	0.5377	28
10	74	10.2232876712328767	11.9178082191780822	0.5383	29
10	16	6.9410958904109589	8.0452054794520548	0.5368	30
10	25	6.9671232876712329	8.0315068493150685	0.5355	31
10	42	7.0520547945205479	7.9095890410958904	0.5287	32
10	13	7.0684931506849315	7.9150684931506849	0.5283	33
10	80	7.1779242174629325	7.8105436573311367	0.5211	34
10	47	9.0849315068493151	9.8794520547945205	0.5209	35
10	8	7.2383561643835616	7.7328767123287671	0.5165	36
10	23	7.3027397260273973	7.6917808219178082	0.513	37
10	30	7.3301369863013699	7.663013698630137	0.5111	38
10	32	5.3838550247116969	5.6013179571663921	0.5099	39
10	37	5.4328767123287671	5.5876712328767123	0.507	40
10	24	7.4383561643835616	7.5712328767123288	0.5044	41
10	82	7.5230769230769231	7.4478632478632479	0.4975	42
10	75	9.5958904109589041	9.3643835616438356	0.4939	43
10	11	9.6342465753424658	9.3684931506849315	0.493	44
10	39	9.6392318244170096	9.3017832647462277	0.4911	45
10	61	13.4438356164383562	12.6493150684931507	0.4848	46
10	76	9.7931506849315068	9.1452054794520548	0.4829	47
10	38	7.863013698630137	7.1301369863013699	0.4756	48
10	45	7.9219178082191781	7.0712328767123288	0.4716	49
10	26	7.9821917808219178	7.0219178082191781	0.468	50
10	31	7.9917627677100494	7.0049423393739703	0.4671	51
10	9	7.9986301369863014	6.9904109589041096	0.4664	52
10	41	7.9917808219178082	6.973972602739726	0.466	53
10	4	5.8794520547945205	5.0986301369863014	0.4644	54
10	6	8.1397260273972603	6.8575342465753425	0.4573	55
10	57	8.1287671232876712	6.8410958904109589	0.457	56
10	60	8.2136986301369863	6.7383561643835616	0.4507	57
10	36	8.2767123287671233	6.7465753424657534	0.4491	58
10	7	8.2712328767123288	6.7136986301369863	0.448	59
10	27	8.2849315068493151	6.710958904109589	0.4475	60
10	77	14.6027397260273973	11.526027397260274	0.4411	61
10	3	8.410958904109589	6.5780821917808219	0.4389	62
10	64	8.5027397260273973	6.4780821917808219	0.4324	63
